Year,Country,Air Pollution Index,CancerDeath,Inflation,Count,AvgTemperature,GDP
2016,Brazil,2.754957616,220851.6611816999,7.994,206163058,70.38861566484518,1795690000000.0
1995,Bulgaria,0.284401637,16260.763715260004,57.47,8406067,49.43013698630137,18983303571.0
1996,Bulgaria,0.280589923,16386.51172744,138.2275,8362826,-99.0,12294221473.0
1997,Bulgaria,0.26835075,16530.39292951,1034.7875,8312068,48.78,11315986087.0
1998,Bulgaria,0.249299307,16319.732206059998,20.37,8256786,49.09616438356164,15030695297.0
1999,Bulgaria,0.202466453,16221.893344889995,6.1975,8210624,50.59945205479452,13627323285.0
2000,Bulgaria,0.208052861,16258.138402820005,10.586000000000002,8170172,51.7275956284153,13245833844.0
2001,Bulgaria,0.200252008,16296.272416159998,5.433999999999999,8009142,50.72410958904109,14183497963.0
2002,Bulgaria,0.197545607,16432.78986805,4.79,7837161,48.79643835616439,16402846413.0
2003,Bulgaria,0.209957925,16632.142342260002,3.93,7775327,50.17205479452055,21144983552.0
2004,Bulgaria,0.203614629,16993.979442969998,5.58,7716860,50.5396174863388,26157894737.0
2005,Bulgaria,0.203350174,17568.28680636,4.808,7658972,49.13972602739726,29869283400.0
2006,Bulgaria,0.201528052,17853.450117660002,6.364,7601022,50.41808219178082,34379808889.0
2007,Bulgaria,0.204830041,17924.32932440001,7.462000000000001,7545338,53.12602739726027,44405101470.0
2008,Bulgaria,0.165289924,17883.19499529,10.822,7492561,52.9792349726776,54438966420.0
2009,Bulgaria,0.138681823,17752.245729300004,0.7420000000000002,7444443,52.239452054794526,52023504656.0
2010,Bulgaria,0.131186795,17678.372836520008,2.522,7395599,52.86109589041096,50682061053.0
2011,Bulgaria,0.155617713,17579.508880280002,4.95,7348328,51.45561643835616,57678241024.0
2012,Bulgaria,0.124947516,17556.3545625,3.892,7305888,53.20355191256831,54300857424.0
2013,Bulgaria,0.099013956,17567.67097419,0.65,7265115,53.484931506849314,55810138436.0
2014,Bulgaria,0.101613459,17448.683525959997,-0.8160000000000001,7223938,52.71917808219178,57082011260.0
2015,Bulgaria,0.093876027,17488.91838178,0.658,7177991,52.53743169398907,50781996713.0
2016,Bulgaria,0.086554972,17542.927293179997,-0.418,7127822,51.70765027322405,53953897624.0
1995,Burundi,0.054251067,3992.4808355700006,19.73,5987043,41.70657534246576,1000428394.0
1996,Burundi,0.055034749,4017.738979075,25.21,6060111,-13.79207650273224,869033856.3
1997,Burundi,0.054494336,3960.155179238,33.03,6122130,-43.09616438356164,972896267.9
1998,Burundi,0.051214804,3918.332093579,12.485,6185562,-97.50904109589042,893770806.1
1999,Burundi,0.050922186,3825.442391950001,4.316666666666666,6267124,-98.51671232876711,808077223.4
2000,Burundi,0.056134577,3806.050240609,22.47,6378871,-99.0,870486065.9
2001,Burundi,0.057965867,3714.911261971,14.12,6525545,-99.0,876794723.1
2002,Burundi,0.058246737,3720.952915219,-1.24,6704113,-99.0,825394490.2
2003,Burundi,0.059099373,3774.886008445,9.46,6909154,-98.50602739726028,784654423.6
2004,Burundi,0.060975014,3888.141007013,7.696666666666666,7131693,-77.40819672131148,915257323.4
2005,Burundi,0.062124332,4008.062550139001,13.786666666666669,7364862,-74.82027397260275,1117113046.0
2006,Burundi,0.064495324,4100.907249714,3.8,7607849,-50.64876712328767,1273375020.0
2007,Burundi,0.06605617,4187.390480370999,9.373333333333331,7862214,-8.802499999999998,1356199365.0
1995,Canada,1.696394187,58569.07342377,2.668,29302311,42.00221917808219,604032000000.0
1996,Canada,1.715855211,59483.11857605,1.266,29610218,40.175,628546000000.0
1997,Canada,1.743800694,60133.20287619001,1.6760000000000002,29905948,41.99452054794521,654987000000.0
1998,Canada,1.758878287,61065.35468994999,0.95,30155173,43.68090410958904,634000000000.0
1999,Canada,1.751198053,61727.87017491001,1.75,30401286,44.19473972602739,678412000000.0
2000,Canada,1.745427883,62331.61129744,4.018000000000001,30685730,41.88387978142077,744773000000.0
2001,Canada,1.670066926,63121.10055156001,3.868,31020902,44.25761643835616,738982000000.0
2002,Canada,1.64928994,64170.791399680005,0.986,31360079,40.827178082191786,760649000000.0
2003,Canada,1.61115389,65024.90663151,2.88,31644028,42.26095890410959,895541000000.0
2004,Canada,1.566091427,66251.71667043,2.274,31940655,42.19953551912568,1026690000000.0
2005,Canada,1.486801495,67545.37580935999,2.8,32243753,42.45284931506849,1173110000000.0
2006,Canada,1.38081044,68624.86255475,2.582,32571174,44.78857534246575,1319260000000.0
2007,Canada,1.364530677,69558.91835139,2.13,32889025,42.38391780821917,1468820000000.0
2008,Canada,1.300502347,70438.34958709001,3.742,33247118,39.97524590163934,1552990000000.0
2009,Canada,1.201769531,71196.59181938002,-0.6259999999999999,33628895,41.35367123287672,1374630000000.0
2010,Canada,1.193107571,72109.77976033,2.442,34004889,44.39616368286445,1617340000000.0
2011,Canada,1.138550562,73274.99007554,5.554,34339328,42.94578386605784,1793330000000.0
2012,Canada,1.103805812,74488.94480884999,1.602,34714222,43.80649863346492,1828370000000.0
2013,Canada,1.089079518,75722.64730491,0.954,35082954,41.99391171993912,1846600000000.0
2014,Canada,1.052940229,77420.47528657,2.4,35437435,35.43377001455604,1805750000000.0
2015,Canada,1.022089656,79535.56979859997,-0.5260000000000004,35702908,37.68031591737546,1556510000000.0
2016,Canada,0.992200516,80989.04161522999,1.14,36109487,39.55519125683061,1527990000000.0
1995,Central African Republic,0.03047472,2265.605704807,14.966666666666669,3222656,38.02986301369863,1115389732.0
1996,Central African Republic,0.031202689,2333.9583546450003,3.573333333333333,3308233,28.027322404371585,1007791186.0
1997,Central African Republic,0.030924522,2365.1135039520004,2.433333333333333,3392436,19.88,937741468.0
1998,Central African Republic,0.029523852,2423.325738584,0.7449999999999999,3475492,48.451780821917815,967338348.7
1999,Central African Republic,0.029771815,2474.437772764,-1.045,3558014,59.09890410958904,999477510.7
2000,Central African Republic,0.029403079,2495.825012415,4.890000000000001,3640427,68.64672131147542,914500299.1
2001,Central African Republic,0.03007677,2518.2316124150007,4.9175,3722018,75.06328767123287,931833302.8
2002,Central African Republic,0.030105892,2563.9854257790003,3.705,3802128,73.27890410958904,991387870.1
2003,Central African Republic,0.030399648,2593.940207493,3.135,3881181,71.9717808219178,1139754799.0
2004,Central African Republic,0.03097293,2625.489398355,-2.9450000000000003,3959875,74.44207650273223,1270080251.0
2005,Central African Republic,0.031315849,2667.4697276699994,1.655,4038382,70.75917808219178,1337362392.0
2006,Central African Republic,0.029892553,2720.623286994999,7.363333333333333,4118069,72.68438356164383,1460561215.0
2007,Central African Republic,0.032290317,2746.911813334,0.9466666666666668,4198010,73.26438356164384,1697565949.0
2008,Central African Republic,0.032849578,2768.578249675,8.986666666666666,4273366,77.21967213114755,1985240986.0
2009,Central African Republic,0.033229042,2806.667779473,3.575,4337625,70.40027397260273,2059094048.0
2010,Central African Republic,0.033669045,2898.5689907490005,1.4449999999999998,4386768,68.13808219178082,2142591376.0
2011,Central African Republic,0.034804646,2948.265359404,1.135,4418636,79.23917808219178,2437982840.0
2012,Central African Republic,0.034763385,2976.807408765,6.49,4436415,79.10054644808743,2510126699.0
2013,Central African Republic,0.034583398,3034.663451688,7.775,4447942,78.27808219178083,1691544192.0
2014,Central African Republic,0.0345909,3080.260734675,8.653333333333334,4464175,75.35698630136986,1894813505.0
2015,Central African Republic,0.035084514,3136.97384479,0.7399999999999999,4493170,73.24153005464481,1695825708.0
2016,Central African Republic,0.035600706,3195.6526353600007,1.82,4537687,77.34016393442623,1825018191.0
1995,China,18.23254224,1702110.0632460003,19.61,1204855000,59.77249315068493,734548000000.0
1996,China,18.56253337,1736569.4091099997,7.95,1217550000,59.08896174863388,863747000000.0
1997,China,18.31258083,1778560.266929,0.7766666666666667,1230075000,58.28257534246576,961604000000.0
1998,China,17.84269524,1820641.7621130005,-2.7466666666666666,1241935000,59.95024657534246,1029040000000.0
1999,China,17.54303175,1869216.493816,-2.84,1252735000,60.312657534246576,1094000000000.0
2000,China,18.09073459,1927620.911144,0.1733333333333334,1262645000,60.078415300546446,1211350000000.0
2001,China,18.21618555,1990194.433836,0.4824999999999999,1271850000,60.30690410958904,1339400000000.0
2002,China,18.74673322,2044587.2566384005,-0.935,1280400000,58.87446575342465,1470550000000.0
2003,China,20.21218216,2042921.8871931,2.27,1288400000,60.476821917808216,1660290000000.0
2004,China,22.04322654,2062409.955594,6.172499999999999,1296075000,60.93180327868852,1955350000000.0
2005,China,23.4956304,2088599.4320967,3.8275,1303720000,60.22076712328767,2285970000000.0
2006,China,24.35106517,2074450.9697587,2.62,1311020000,61.17567123287672,2752130000000.0
2007,China,24.47921686,2082663.653021101,5.138,1317885000,61.01342465753424,3550340000000.0
2008,China,23.97433308,2102139.0037602005,6.837999999999999,1324655000,59.44524590163935,4594310000000.0
2009,China,23.61413817,2131593.1802304,-1.94,1331260000,60.03967123287671,5101700000000.0
2010,China,23.3574955,2161383.3085413,4.42,1337705000,59.66734246575342,6087160000000.0
2011,China,24.160051,2168442.5882675,6.296000000000001,1344130000,59.93298630136986,7551500000000.0
2012,China,24.21025828,2190004.2193116,1.874,1350695000,59.583989071038246,8532230000000.0
2013,China,23.18381255,2224703.3080702,1.998,1357380000,60.76301369863014,9570410000000.0
2014,China,21.43758675,2283945.8113011,1.362,1364270000,60.89808219178082,10475700000000.0
2015,China,19.99305482,2309960.4418208,0.182,1371220000,60.81060109289617,11061600000000.0
2016,China,18.72461636,2338121.4669270003,1.6780000000000002,1378665000,59.74983606557377,11233300000000.0
1995,Colombia,0.423411789,26117.12485143,19.456,36421438,54.963013698630135,92507279383.0
1996,Colombia,0.420016894,26763.4131622,19.388,37076387,55.083333333333336,97160109278.0
1997,Colombia,0.384928992,26975.50155908,17.798000000000002,37723800,56.23150684931507,106660000000.0
1998,Colombia,0.380901109,27340.21260804,18.404,38364309,49.64246575342466,98443739941.0
1999,Colombia,0.35933037,28357.47783401,10.252,38999471,52.2317808219178,86186158685.0
2000,Colombia,0.357764052,29117.6675667,9.018,39629968,54.91857923497268,99886577331.0
2001,Colombia,0.340933144,29871.785399129996,7.81,40255967,55.41616438356165,98211749596.0
2002,Colombia,0.340903662,30651.530410200005,6.223999999999999,40875360,54.68684931506849,97963003805.0
2003,Colombia,0.346572197,30958.5891877,7.302000000000001,41483869,54.973424657534245,94641378693.0
2004,Colombia,0.333952558,31748.410607240003,5.686,42075955,55.59808743169399,117082000000.0
2005,Colombia,0.336217171,32228.511660500004,4.692,42647723,56.01068493150685,145619000000.0
2006,Colombia,0.338266079,33282.37759212,4.343999999999999,43200897,55.4158904109589,161619000000.0
2007,Colombia,0.341956419,33288.59380201,5.034,43737516,54.66767123287672,206182000000.0
2008,Colombia,0.343975278,34091.97788464999,7.604000000000001,44254975,51.01147540983607,242187000000.0
2009,Colombia,0.347095212,35276.95323882001,3.968,44750054,56.07315068493151,232398000000.0
2010,Colombia,0.354187248,36036.44593791,1.628,45222700,56.93369863013699,286563000000.0
2011,Colombia,0.37079898,36020.79630249999,4.642,45663099,56.803561643835614,334944000000.0
2012,Colombia,0.373777456,36881.31727363,2.69,46076848,56.35464480874317,370921000000.0
2013,Colombia,0.419791223,37513.7162707,1.288,46497267,56.840273972602745,382116000000.0
2014,Colombia,0.433377387,38475.57320515,2.96,46969209,56.43561643835616,381112000000.0
2015,Colombia,0.429582005,39613.9433503,5.152,47520667,56.62103825136612,293482000000.0
2016,Colombia,0.451158534,40761.50237912001,7.706,48171392,56.11338797814208,282825000000.0
1995,Costa Rica,0.043099778,2780.1774131850007,21.956666666666667,3545534,44.69835616438356,11578594260.0
1996,Costa Rica,0.042351743,2858.7332493640006,16.074,3632362,58.47704918032787,11678424507.0
1997,Costa Rica,0.03942338,2907.512139287001,11.338,3718949,72.34657534246575,12614602382.0
1998,Costa Rica,0.04061336,2975.883373799,10.604,3803887,71.3841095890411,13684255947.0
1999,Costa Rica,0.039928689,3037.150733946999,10.478,3885430,71.02,14254866281.0
2000,Costa Rica,0.040532074,3100.530418831,10.648,3962372,70.82677595628415,15013629659.0
2001,Costa Rica,0.041511858,3186.245091435,13.029999999999998,4034074,72.34575342465753,15976174337.0
2002,Costa Rica,0.042283309,3250.1592144720003,8.806000000000001,4100925,71.25917808219178,16578820687.0
2003,Costa Rica,0.043892847,3329.159852104,9.374,4164053,72.54465753424657,17271760507.0
2004,Costa Rica,0.044990395,3393.7965541299995,14.082,4225155,72.38032786885246,18610594846.0
2005,Costa Rica,0.046467751,3459.2450248700006,13.854,4285502,72.19835616438357,20040642477.0
2006,Costa Rica,0.050116032,3517.03216244,11.842,4345412,72.64246575342466,22715540324.0
2007,Costa Rica,0.05220948,3575.181384609999,11.07,4404628,71.95232876712329,26884700345.0
2008,Costa Rica,0.051194472,3676.05158585,17.826,4463125,70.25819672131148,30801744881.0
2009,Costa Rica,0.049827918,3796.42591732,8.82,4520740,72.39068493150684,30745712007.0
2010,Costa Rica,0.051233799,3949.84362265,5.416,4577378,72.44082191780822,37658614803.0
2011,Costa Rica,0.051152041,4087.9510253499993,5.696,4633086,72.13479452054794,42762617082.0
2012,Costa Rica,0.050137747,4240.94019532,4.7,4688000,72.38060109289617,47231651863.0
2013,Costa Rica,0.051948325,4404.525459340001,6.714,4742107,72.65041095890412,50949672206.0
2014,Costa Rica,0.05161382,4543.92803162,4.093999999999999,4795396,72.56109589041095,52016408951.0
2015,Costa Rica,0.048738297,4699.147034199999,0.986,4847804,72.851912568306,56441917653.0
2016,Costa Rica,0.050026078,4859.20358844,-0.12,4899345,71.91584699453553,58847016045.0
1995,Croatia,0.073402014,11419.09713338,0.4525,4620030,-99.0,22717081925.0
1996,Croatia,0.074428926,11635.8200486,2.9850000000000003,4557097,38.54808743169399,24075166261.0
1997,Croatia,0.076337095,11842.30920476,3.6025,4534920,49.75534246575343,24091170703.0
1998,Croatia,0.079148578,12010.47979743,3.6625,4532135,48.61835616438356,25792876644.0
1999,Croatia,0.079703585,12158.787346639998,2.996,4512597,52.82082191780822,23677307509.0
2000,Croatia,0.070520995,12337.02695876,6.492,4468302,55.00792349726776,21839780971.0
2001,Croatia,0.071171884,12202.92560285,3.842,4299642,54.16164383561644,23273640257.0
2002,Croatia,0.072102181,12169.236573199998,1.318,4302174,52.648493150684935,27074550258.0
2003,Croatia,0.075520427,12239.15136776,1.91,4303399,54.459452054794525,34985749883.0
2004,Croatia,0.073206707,12383.34379701,2.822,4304600,53.04726775956284,41958833541.0
2005,Croatia,0.074993213,12544.93265738,4.236,4310145,52.23835616438356,45780237257.0
2006,Croatia,0.072457723,12654.636664640002,2.962,4311159,54.22054794520548,50860788253.0
2007,Croatia,0.072655072,12729.5621838,2.79,4310217,52.39041095890411,60542673503.0
2008,Croatia,0.069197156,12899.33536234,6.868,4309705,54.37786885245902,70750646248.0
2009,Croatia,0.065987505,12968.29738633,0.49,4305181,54.82438356164384,63084004705.0
2010,Croatia,0.061082662,13071.727443579995,2.8240000000000003,4295427,53.21671232876712,60426018629.0
2011,Croatia,0.057470125,13196.98655082,4.106,4280622,54.727397260273975,63169910822.0
2012,Croatia,0.054626504,13241.16228611,4.836,4267558,55.56366120218579,57192346923.0
2013,Croatia,0.051928056,13268.56007239,1.7100000000000002,4255689,54.37013698630137,58889082315.0
2014,Croatia,0.046684031,13281.51623662,-0.752,4238389,55.79561643835617,58330289757.0
2015,Croatia,0.049642753,13231.40379218,-1.784,4203604,54.85956284153005,50163192883.0
2016,Croatia,0.047912583,13318.182902760002,-2.224,4174349,52.73060109289618,52295158344.0
1995,Cyprus,0.017196965,910.2898834440002,-2.5925,855383,19.614794520547942,9933133247.0
1996,Cyprus,0.017658262,903.972245005,2.8633333333333333,873423,38.81393442622951,10011918444.0
1997,Cyprus,0.017990531,913.080877307,4.4275,891190,23.819726027397262,9547818700.0
1998,Cyprus,0.018684713,918.55149569,1.475,908702,26.987671232876718,10248617647.0
1999,Cyprus,0.019004321,935.911693796,1.97,926046,-30.371506849315068,10497908306.0
2000,Cyprus,0.018596142,964.8397833019998,8.8825,943290,31.49754098360656,9985844486.0
2001,Cyprus,0.018321309,993.009660488,2.3600000000000003,960276,67.9695890410959,10397897086.0
2002,Cyprus,0.018272772,1035.3006121270002,3.724,976964,28.19671232876712,11420227885.0
2003,Cyprus,0.019103729,1073.7759028670002,5.57,993563,-86.94684931506849,14547325028.0
2004,Cyprus,0.017922669,1126.080104897,4.488,1010408,11.406830601092896,17320552500.0
2005,Cyprus,0.016592338,1167.6133155369998,4.618,1027662,66.4295890410959,18433411267.0
2006,Cyprus,0.015323126,1181.223926327,4.418,1045507,66.3282191780822,20072786351.0
2007,Cyprus,0.015195149,1225.813041192,2.988,1063713,63.99452054794521,23968764030.0
2008,Cyprus,0.013751015,1277.964217564,7.958,1081563,67.59890710382514,27844698989.0
2009,Cyprus,0.012672326,1323.4226558940002,-2.238,1098083,18.527049180327868,25945391775.0
2010,Cyprus,0.012786024,1363.82537703,5.282,1112612,-97.90058139534884,25732432719.0
