"Stkcd","Trdmnt","Mnshrtrd","Mnvaltrd","Msmvosd"
"000513","2015-07","114034720","6949015151.6499996","11361937.029999999"
"000513","2015-06","100868577","8406014336.9499998","12051293.02"
"000513","2015-05","97024843","7952768599.1499996","15013036.42"
"000513","2015-04","69720467","4895536406.3199997","12541659.65"
"000513","2015-03","55173119","3024182159.8000002","10606843.48"
"000513","2015-02","18980089","933931952.55999994","8977618.1099999994"
"000513","2015-01","35742715","1777860319.02","8856803.1400000006"
"000513","2014-12","43922845","2203681497.3600001","8783958.8200000003"
"000513","2014-11","20121886","1034488627.13","8734211.4800000004"
"000513","2014-10","21095673","1176882422.3699999","9647430.5"
"000513","2014-09","18751325","936964436.34000003","9377373.5099999998"
"000585","2019-08","81336004","157819972.41999999","1170088.28"
"000585","2019-07","53415437","114721107.93000001","1249313"
"000585","2019-06","54711535","120537748.89","1334631.94"
"000585","2019-05","69555796","171103392.28","1432139.3"
"000585","2019-04","223342698","647013308.91999996","1554023.49"
"000585","2019-03","348009321","977460268.07000005","1749038.21"
"000585","2019-02","126076348","281883658.13","1462610.35"
"000585","2019-01","100818820","209329301.81","1237124.5900000001"
"000585","2018-12","150113430","320874787.39999998","1243218.8"
"000585","2018-11","178456064","389654092.10000002","1249313"
"000585","2018-10","62850311","122703528.54000001","1261501.42"
"000585","2018-09","49845429","102030926.62","1231030.3799999999"
"000585","2018-08","102676041","209608244.55000001","1255407.21"
"000585","2018-07","104185755","196884255.71000001","1200559.33"
"000585","2018-06","74828740","155083835.19999999","1182276.7"
"000585","2018-05","126065195","289652866.68000001","1371197.2"
"000585","2018-04","148950868","399479458.83999997","1377291.41"
"000585","2018-03","192911076","677861887.25","2028582.98"
"000585","2018-02","118727518","394012138.94","2059042.18"
"000585","2018-01","262270377","1101718178.6900001","2296623.9700000002"
"000585","2017-08","96408748","506541148.44999999","3204308.25"
"000585","2017-07","210068724","1106476121.8","3272590.65"
"000585","2017-06","135907004","803091605.23000002","3168989.09"
"000585","2017-05","142124283","915966240.80999994","3942953.73"
"000585","2017-04","163397043","1149123037.9000001","3741844.8"
"000585","2017-03","309762920","2577194098.3800001","4613316.8"
"000585","2017-02","904417604","8056365778.1999998","5228831.99"
"000585","2017-01","544852408","4505913740.0699997","4899744.66"
"000585","2016-12","180871105","1373523286.97","4735201"
"000585","2016-11","560181935","4576753399.8800001","4759577.84"
"000585","2016-10","513716344","3945947976.1300001","4692541.53"
"000585","2016-09","351131582","2404917492.27","4400019.46"
"000585","2016-08","523252879","3562130719.3200002","4137968.44"
"000585","2016-07","343813521","2269402704.3400002","3735750.6"
"000585","2016-06","369840749","2308250809.0100002","4070932.13"
"000585","2016-05","307685242","1729770737.8599999","3619960.61"
"000585","2015-11","839835830","5748438869.3299999","4534092.08"
"000585","2015-10","990506330","6331603000.9899998","3930765.31"
"000585","2015-09","986765731","5417952060.3999996","3394474.85"
"000585","2015-08","1466532502","9575216835.1100006","3747939.01"
"000585","2015-07","909187676","4896059493.54","3150706.46"
"000585","2015-06","1184953722","10085173705.459999","4314700.5199999996"
"000585","2015-05","1169051443","8483605064.9700003","4662070.4800000004"
"000585","2015-04","1165641600","7825819616.4200001","4308606.3099999996"
"000585","2015-03","1002337302","5869310081.9099998","3808881.11"
"000585","2015-02","334012062","1603419443.78","2998351.21"
"000585","2015-01","743155871","3468161736.77","2992257"
"000585","2014-12","341846606","1427316084.28","2474249.17"
"000585","2014-11","177549134","734882269.38999999","2504720.2200000002"
"000585","2014-10","351598181","1539843477.2","2516908.64"
"000585","2014-09","396246839","1694591012.02","2547379.69"
"000756","2019-08","74996641","517323652.87","2832420.09"
"000756","2019-07","68643821","498659594.11000001","2820435.24"
"000756","2019-06","62057139","431165114.05000001","2856389.79"
"000756","2019-05","96832722","712580386.46000004","2884354.45"
"000756","2019-04","224121829","1937664920.6300001","3096086.84"
"000756","2019-03","168425697","1248099676.02","3056137.33"
"000756","2019-02","80200948","534154526.89999998","2832420.09"
"000756","2019-01","52860134","318277268.87","2357020.9500000002"
"000756","2018-12","44853989","272397004.81","2217197.67"
"000756","2018-11","125059244","815764650.89999998","2548778.58"
"000756","2018-10","42728406","239162534.83000001","2345036.1"
"000756","2018-09","44258899","274962669.89999998","2476869.4700000002"
"000756","2018-08","77639785","527902728.93000001","2604707.9"
"000756","2018-07","83204435","821655210.88","3008197.92"
"000756","2018-06","57514216","629601280.00999999","3171376.3"
"000756","2018-05","108488144","1448076970.9100001","3785984.11"
"000756","2018-04","108371952","1400795300.8800001","4111726.25"
"000756","2018-03","119302113","1507253999.8","3841298.81"
"000756","2018-02","33016517","382856341.89999998","3659989.51"
"000756","2018-01","98435115","1337218372.3199999","3902759.59"
"000756","2017-12","69512345","1000065993.46","4302254.67"
"000756","2017-11","147252837","2272071261.7399998","4548097.79"
"000756","2017-10","154012205","2736862668.6599998","5316357.5599999996"
"000756","2017-09","77500521","1230880438.52","4747845.33"
"000756","2017-08","95095923","1452433899.5899999","4809306.1100000003"
"000756","2017-07","66959848","983268206.47000003","4458979.66"
"000756","2017-06","68867782","983175558.49000001","4664873.28"
"000756","2017-05","42555856","592762890.34000003","4090214.98"
"000756","2017-04","74654765","1066592229.79","4468198.78"
"000756","2017-03","118092860","1656574243.76","4265378.2"
"000756","2017-02","82727539","1079066278.5","4117872.33"
"000756","2017-01","59135214","758556616.45000005","3853590.97"
"000756","2016-12","60795762","758784580.5","3810568.42"
"000756","2016-11","191268944","2634633526.98","4034900.27"
"000756","2016-10","134073203","1813879118.77","4007242.92"
"000756","2016-09","158578018","2048626029.98","3948855.18"
"000756","2016-08","377185454","5082502903.8800001","4250013.01"
"000756","2016-07","96531573","1098989612.49","3435657.66"
"000756","2016-06","71756397","760222595.17999995","3297370.9"
"000756","2016-05","64528598","709212417.07000005","3275859.63"
"000756","2016-04","111510677","1286792587.3299999","3567798.34"
"000756","2016-03","111246484","1187415179.72","3432584.62"
"000756","2016-02","107989084","1213318781.6099999","2943971.41"
"000756","2016-01","120111292","1330001196.9400001","3112988.56"
"000756","2015-12","185671802","2357919432.5999999","4120945.37"
"000756","2015-11","192569260","2287591486.71","3432684.31"
"000756","2015-10","226962726","2584998487.1599998","3380441.13"
"000756","2015-07","226277110","2282851964.1700001","3733850.88"
"000756","2015-06","356148667","5825543644.4200001","3715412.11"
"000756","2015-05","319851706","4816569085.5100002","4692666.91"
"000756","2015-04","379926100","5346264497.9300003","4492913.57"
"000756","2015-03","287695302","2847989560.9899998","3454196.21"
"000756","2015-02","48958746","407912258.56999999","2615232.1800000002"
"000756","2015-01","90525677","746622360.01999998","2550696.4900000002"
"000756","2014-12","178801931","1524713784.8900001","2449283.2599999998"
"000756","2014-11","106345576","892904709.87","2572208.39"
"000756","2014-10","266395388","2346280685.0599999","2716645.42"
"000756","2014-09","101363518","715315433.5","2267968.69"
"000776","2019-08","581909423","7504795430.4799995","78608190.640000001"
"000776","2019-07","713836556","9916273088.2299995","79377698.530000001"
"000776","2019-06","877331238","11707699097.709999","81331064.719999999"
"000776","2019-05","770362629","10542487237.82","76773210.290000007"
"000776","2019-04","1289192638","21093868938.77","92104175.180000007"
"000776","2019-03","1796373540","30226025107.77","95714942.969999999"
"000776","2019-02","1465524766","22917238531.150002","97609116.239999995"
"000776","2019-01","696397784","9162315842.5699997","75115808.680000007"
"000776","2018-12","374389710","4932795434.6300001","75056615.760000005"
"000776","2018-11","838961168","11138549368.77","79792048.930000007"
"000776","2018-10","823688961","9934803688.5499992","73458407.069999993"
"000776","2018-09","175918959","2370912689.7199998","81982186.780000001"
"000776","2018-08","345851799","4569138153.9300003","79851241.849999994"
"000776","2018-07","418029748","5548565729.3800001","79259312.700000003"
"000776","2018-06","393814535","5373070079.2799997","78548997.730000004"
"000776","2018-05","448691951","6945221898.46","84586675.019999996"
"000776","2018-04","404069012","6552089628","92459332.670000002"
"000776","2018-03","594346034","9811827467.7999992","97549923.329999998"
"000776","2018-02","747529214","12926981069.43","98319431.219999999"
"000776","2018-01","1278234365","23949692144.099998","111223486.61"
"000776","2017-12","472094867","8095422461.75","98733781.620000005"
"000776","2017-11","883930794","15924768236.700001","105245002.23"
"000776","2017-10","528063089","9800835596.4200001","104949037.66"
"000776","2017-09","898297259","17187677503.869999","112348151.98999999"
"000776","2017-08","1183504267","21256498053.59","112644116.56"
"000776","2017-07","1076161430","18764194645.759998","105067423.48999999"
"000776","2017-06","622661777","10536082218.15","102107777.75"
"000776","2017-05","573012037","9216894454.6700001","98556202.879999995"
"000776","2017-04","421770060","7132122157.3999996","99029746.189999998"
"000776","2017-03","451172788","7831288828.7200003","101160691.12"
"000776","2017-02","459314074","8156745423.1599998","104061143.94"
"000776","2017-01","340994258","5856752221.1899996","103646793.53"
"000776","2016-12","725534230","12995019081.48","99799254.079999998"
"000776","2016-11","1640089400","30903947885.52","115722148.12"
"000776","2016-10","623488822","10671137972.559999","102995671.47"
"000776","2016-09","711871282","11751695735.08","96898801.269999996"
"000776","2016-08","1230543458","21474667421.790001","99740061.170000002"
"000776","2016-07","850016854","14415307374.17","96188486.290000007"
"000776","2016-06","850134832","13755652161.57","99207324.939999998"
"000776","2016-05","696309818","10867559232.620001","97372344.579999998"
"000776","2016-04","1190773919","19790984203.889999","93583998.049999997"
"000776","2016-03","2013981469","30953660866.32","98970553.280000001"
"000776","2016-02","876410998","12202393097.99","75766930.739999995"
"000776","2016-01","1376498400","21840288902.75","81627029.290000007"
"000776","2015-12","2491267168","50907954032.5","115130218.97"
"000776","2015-11","2234384030","42276681051.769997","104179529.77"
"000776","2015-10","954008958","14659566002.049999","92696104.329999998"
"000776","2015-09","1175088807","15989090386.85","77542718.180000007"
"000776","2015-08","1552847326","24886021927.939999","79673663.109999999"
"000776","2015-07","2756571625","55295461015.300003","110394785.8"
"000776","2015-06","2118686732","56150003653.300003","134071951.66"
"000776","2015-05","1986292456","55277933396.779999","152895298.52000001"
"000776","2015-04","2942908881","86601981427.199997","166983212.19999999"
"000776","2015-03","2704492954","68041960010.080002","165148231.84999999"
"000776","2015-02","1353493804","31087956061.080002","139932050.21000001"
"000776","2015-01","2603244110","64887036342.629997","129632483.06"
"000776","2014-12","5394176992","131529869660.98","153605613.49000001"
"000776","2014-11","2138853856","31099345181.439999","106014510.12"
"000776","2014-10","1112661758","12407730739.4","68782166.810000002"
"000776","2014-09","934293189","9983138144.2800007","64816241.530000001"
"000898","2019-08","220099592","703994869.49000001","24940312"
"000898","2019-07","227691097","830101738.58000004","27977914.100000001"
"000898","2019-06","219572636","1105094127.54","30296084.129999999"
"000898","2019-05","272023327","1380280377.46","31298369.84"
"000898","2019-04","922737995","5368918460.3400002","32958597.710000001"
"000898","2019-03","979454247","5713471586.3299999","35049255.030000001"
"000898","2019-02","523841683","2882016807.75","34864799.439999998"
"000898","2019-01","453370423","2335601735.29","31974771.969999999"
"000898","2018-12","335941852","1792677858.52","31544342.350000001"
"000898","2018-11","564072724","3293862995.27","33942450.25"
"000898","2018-10","538990702","3181239778.4200001","35910128.520000003"
"000898","2018-09","409514986","2429220139.21","37754826.909999996"
"000898","2018-08","591239938","3728505596.7199998","37693336.960000001"
"000898","2018-07","555648817","3316289257.6199999","41013777.369999997"
"000898","2018-06","516463712","3232994851.6399999","34249886.049999997"
